range;linha;descricao;posto;datainicioplan;datafimplan;datainicioreal;datafimreal;fimreal_fimplan;inicioreal_inicioplan;fimreal_inicioreal;fimplan_inicioplan
L1620;CF-3;65180 LIGHT;65180 - Light Lower Panel;2019-10-07 07:30:00.000;2019-10-09 16:30:00.000;2019-10-15 16:20:00.000;2019-10-18 11:25:00.000;-7;-6;4;3
L1620;CF-3;65240 LIGHT;65240 - Light Lower Panel RH;2019-10-14 07:30:00.000;2019-10-16 16:30:00.000;2019-10-18 09:00:00.000;2019-10-22 16:10:00.000;-4;-4;3;3
L1620;CF-3;65120 LIGHT;65120 - Light Lower Panel LF;2019-10-17 07:30:00.000;2019-10-21 16:30:00.000;2019-10-23 09:10:00.000;2019-10-28 09:00:00.000;-5;-4;4;3
L1620;CF-3;65400 LIGHT;65400 - Light Upper Panel RH;2019-10-08 07:30:00.000;2019-10-10 16:30:00.000;2019-10-14 10:00:00.000;2019-10-17 09:45:00.000;-5;-4;4;3
L1620;CF-3;65300 LIGHT;65300 - Light Upper Panel LF;2019-10-08 07:30:00.000;2019-10-10 16:30:00.000;2019-10-14 09:50:00.000;2019-10-17 08:00:00.000;-5;-4;4;3
L1620;CF-3;65180;65180 - Lower Panel;2019-10-10 07:30:00.000;2019-10-14 16:30:00.000;2019-10-22 14:55:00.000;2019-10-24 16:30:00.000;-8;-8;3;3
L1620;CF-3;65720;65720 - Lower Fuselage;2019-10-15 07:30:00.000;2019-10-17 16:30:00.000;2019-10-24 16:45:00.000;2019-10-29 08:00:00.000;-8;-7;4;3
L1620;CF-3;65240;65240 - Lower Panel RH;2019-10-17 07:30:00.000;2019-10-21 16:30:00.000;2019-10-23 15:00:00.000;2019-10-28 16:30:00.000;-5;-4;4;3
L1620;CF-3;65110;65110 - Lateral LowerRH;2019-10-22 07:30:00.000;2019-10-29 16:30:00.000;2019-10-30 10:20:00.000;2019-11-06 09:40:00.000;-6;-6;5;6
L1620;CF-3;65120;65120 - Lower Panel LF;2019-10-23 07:30:00.000;2019-10-25 16:30:00.000;2019-10-29 15:30:00.000;2019-11-01 11:30:00.000;-5;-4;4;3
L1620;CF-3;65900;65900 - Shell Lower;2019-10-31 07:30:00.000;2019-11-07 16:30:00.000;2019-11-07 09:00:00.000;NULL;NULL;-5;NULL;5
L1620;CF-3;65400;65400 - Upper Panel;2019-10-14 07:30:00.000;2019-10-16 16:30:00.000;2019-10-31 10:00:00.000;2019-11-05 11:00:00.000;-14;-13;3;3
L1620;CF-3;65360;65360 - Upper Panel RH;2019-10-14 07:30:00.000;2019-10-16 16:30:00.000;2019-10-16 09:00:00.000;2019-10-18 15:20:00.000;-2;-2;3;3
L1620;CF-3;65300;65300 - Upper Panel LF;2019-10-14 07:30:00.000;2019-10-16 16:30:00.000;2019-10-17 14:20:00.000;2019-10-22 14:00:00.000;-4;-3;4;3
L1620;CF-3;65780;65780 - Lateral Upper LF;2019-10-18 07:30:00.000;2019-10-22 16:30:00.000;2019-10-24 09:30:00.000;2019-10-29 16:00:00.000;-5;-4;4;3
L1620;CF-3;65840;65840 - Lateral Upper RH;2019-10-18 07:30:00.000;2019-10-22 16:30:00.000;2019-11-05 11:40:00.000;2019-11-08 08:40:00.000;-13;-12;4;3
L1620;CF-3;65960;65960 - Shell Upper;2019-10-28 07:30:00.000;2019-11-04 16:30:00.000;2019-11-08 09:00:00.000;NULL;NULL;-9;NULL;5
L1620;CF-3;66000;66000 - Assy Junction;2019-11-08 07:30:00.000;2019-11-18 16:30:00.000;NULL;NULL;NULL;NULL;NULL;6
L1620;CF-3;INTERFACE;86640/86630 - Interface Porta;2019-11-20 07:30:00.000;2019-11-22 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1620;CF-3;GATE A;Gate A;2019-11-25 07:30:00.000;2019-11-27 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1620;CF-3;PRIM SELAGEM;1ª Selagem + Insp + Reparo;2019-12-02 07:30:00.000;2019-12-03 16:30:00.000;NULL;NULL;NULL;NULL;NULL;2
L1620;CF-3;COMPLEMENTAÇÃO;Complementação;2019-12-04 07:30:00.000;2019-12-11 16:30:00.000;NULL;NULL;NULL;NULL;NULL;6
L1620;CF-3;GATE B QUALIDADE;Gate B Qualidade;2019-12-12 07:30:00.000;2019-12-12 16:30:00.000;NULL;NULL;NULL;NULL;NULL;1
L1620;CF-3;GATE B PRODUÇÃO;Gate B Produção;2019-12-13 07:30:00.000;2019-12-13 16:30:00.000;NULL;NULL;NULL;NULL;NULL;1
L1620;CF-3;SELAGEM;Selagem;2019-12-16 07:30:00.000;2019-12-16 16:30:00.000;NULL;NULL;NULL;NULL;NULL;1
L1620;CF-3;PINTURA;Pintura;2019-12-17 07:30:00.000;2019-12-17 16:30:00.000;NULL;NULL;NULL;NULL;NULL;1
L1620;CF-3;COMPL POS PINTURA;Compl Pós-Pint + Hoisting;2019-12-18 12:30:00.000;2019-12-18 16:30:00.000;NULL;NULL;NULL;NULL;NULL;1
L1620;CF-3;PU FINAL;PU Final;2019-12-19 07:30:00.000;2019-12-20 16:30:00.000;NULL;NULL;NULL;NULL;NULL;2
L1620;CF-3;GATE C;Gate C;2019-12-23 07:30:00.000;2019-12-23 16:30:00.000;NULL;NULL;NULL;NULL;NULL;1
L1621;CF-1;COMPLEMENTAÇÃO;Complementação;2019-12-11 07:30:00.000;2019-12-19 16:30:00.000;NULL;NULL;NULL;NULL;NULL;7
L1621;CF-1;GATE B QUA;Gate B Qualidade;2019-12-20 07:30:00.000;2019-12-20 09:30:00.000;NULL;NULL;NULL;NULL;NULL;1
L1621;CF-1;GATE B PRO;Gate B Produção;2019-12-20 10:00:00.000;2019-12-20 16:30:00.000;NULL;NULL;NULL;NULL;NULL;1
L1621;CF-1;SELAGEM;Selagem;2019-12-23 07:30:00.000;2019-12-23 16:30:00.000;NULL;NULL;NULL;NULL;NULL;1
L1621;CF-1;67080;67080 - Enquadramento Porta;2019-11-12 07:30:00.000;2019-11-14 16:30:00.000;2019-11-12 07:30:00.000;NULL;NULL;0;NULL;3
L1621;CF-1;67120;67120 - Piso;2019-11-12 07:30:00.000;2019-11-21 16:30:00.000;NULL;NULL;NULL;NULL;NULL;7
L1621;CF-1;67061;67061 - Lateral Lower Right;2019-11-13 07:30:00.000;2019-11-18 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1621;CF-1;67065;67065 - Lateral Lower Right;2019-11-20 07:30:00.000;2019-11-22 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1621;CF-1;67051;67051 - Lateral Lower Left;2019-11-19 07:30:00.000;2019-11-21 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1621;CF-1;67030;67030 - Shell Lower;2019-11-25 07:30:00.000;2019-11-27 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1621;CF-1;67042;67042 - Lateral Upper LF;2019-11-18 07:30:00.000;2019-11-20 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1621;CF-1;67041;67041 - Lateral Lower RH;2019-11-19 07:30:00.000;2019-11-21 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1621;CF-1;67040;67040 - Shell Upper;2019-11-22 07:30:00.000;2019-11-26 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1621;CF-1;67010;67010 - Assy Junction;2019-11-28 07:30:00.000;2019-12-02 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1621;CF-1;INTERFACE;Interface ;2019-12-04 07:30:00.000;2019-12-06 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1621;CF-1;GATE A;Gate A;2019-12-04 07:30:00.000;2019-12-06 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1621;CF-3;65180;65180 - Lower Panel;2019-10-17 07:30:00.000;2019-10-21 16:30:00.000;2019-10-25 07:15:00.000;2019-10-28 16:40:00.000;-5;-6;2;3
L1621;CF-3;65720;65720 - Lower Fuselage;2019-10-22 07:30:00.000;2019-10-24 16:30:00.000;2019-10-29 08:20:00.000;2019-11-01 09:30:00.000;-6;-5;4;3
L1621;CF-3;65240;65240 - Lower Panel RH;2019-10-24 07:30:00.000;2019-10-28 16:30:00.000;2019-10-29 07:50:00.000;2019-11-01 09:40:00.000;-4;-3;4;3
L1621;CF-3;65110;65110 - Lateral LowerRH;2019-10-29 07:30:00.000;2019-11-05 16:30:00.000;2019-11-06 10:00:00.000;2019-11-11 16:00:00.000;-4;-6;4;5
L1621;CF-3;65120;65120 - Lower Panel LF;2019-10-30 07:30:00.000;2019-11-01 16:30:00.000;2019-11-01 16:30:00.000;2019-11-05 16:30:00.000;-2;-2;2;3
L1621;CF-3;65900;65900 - Shell Lower;2019-11-07 07:30:00.000;2019-11-14 16:30:00.000;2019-11-13 09:00:00.000;NULL;NULL;-4;NULL;6
L1621;CF-3;65400;65400 - Upper Panel;2019-10-21 07:30:00.000;2019-10-23 16:30:00.000;2019-11-05 13:00:00.000;2019-11-08 13:10:00.000;-12;-11;4;3
L1621;CF-3;65360;65360 - Upper Panel RH;2019-10-21 07:30:00.000;2019-10-23 16:30:00.000;2019-10-18 15:50:00.000;2019-10-22 16:40:00.000;1;1;3;3
L1621;CF-3;65300;65300 - Upper Panel LF;2019-10-21 07:30:00.000;2019-10-23 16:30:00.000;2019-10-31 10:00:00.000;2019-11-05 16:30:00.000;-9;-8;3;3
L1621;CF-3;65780;65780 - Lateral Upper LF;2019-10-25 07:30:00.000;2019-10-29 16:30:00.000;2019-11-06 07:30:00.000;2019-11-11 09:00:00.000;-9;-8;4;3
L1621;CF-3;65840;65840 - Lateral Upper RH;2019-10-25 07:30:00.000;2019-10-29 16:30:00.000;2019-11-08 15:20:00.000;2019-11-14 10:40:00.000;-12;-10;5;3
L1621;CF-3;65960;65960 - Shell Upper;2019-11-04 07:30:00.000;2019-11-11 16:30:00.000;2019-11-14 08:00:00.000;NULL;NULL;-8;NULL;6
L1621;CF-3;66000;66000 - Assy Junction;2019-11-18 07:30:00.000;2019-11-25 16:30:00.000;NULL;NULL;NULL;NULL;NULL;6
L1621;CF-3;INTERFACE;86640/86630 - Interface Porta;2019-11-27 07:30:00.000;2019-11-29 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1621;CF-3;GATE A;Gate A;2019-12-02 07:30:00.000;2019-12-04 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1621;CF-3;"120; 180; 240; 300; 360; 400";PGV - Furação (120,180,240,300,360,400);2019-10-09 07:30:00.000;2019-10-11 16:30:00.000;2019-10-10 15:50:00.000;2019-10-11 09:40:00.000;0;-1;2;3
L1621;CF-3;65420;65420 - Enquadramento Porta;2019-10-21 07:30:00.000;2019-10-23 16:30:00.000;2019-10-22 11:30:00.000;2019-10-24 07:30:00.000;-1;-1;3;3
L1621;CF-3;65480;65480 - Enquadramento Porta;2019-10-17 07:30:00.000;2019-10-21 16:30:00.000;2019-10-17 10:10:00.000;2019-10-21 09:00:00.000;0;0;3;3
L1621;CF-3;65540;65540 - Enquadramento Porta;2019-10-17 07:30:00.000;2019-10-21 16:30:00.000;2019-10-18 13:00:00.000;2019-10-22 11:15:00.000;-1;-1;3;3
L1621;CF-3;65600;65600 - Piso;2019-10-30 07:30:00.000;2019-11-01 16:30:00.000;2019-11-01 15:00:00.000;2019-11-07 09:00:00.000;-4;-2;4;3
L1621;CF-3;65660;65660 - Piso;2019-10-30 07:30:00.000;2019-11-01 16:30:00.000;2019-11-05 08:00:00.000;2019-11-08 16:00:00.000;-5;-4;4;3
L1621;CF-3;65180 LIGHT;65180 - Light Lower Panel;2019-10-14 07:30:00.000;2019-10-16 16:30:00.000;2019-10-18 11:35:00.000;2019-10-24 09:40:00.000;-6;-4;5;3
L1621;CF-3;65240 LIGHT;65240 - Light Lower Panel RH;2019-10-21 07:30:00.000;2019-10-23 16:30:00.000;2019-10-22 16:20:00.000;2019-10-25 15:40:00.000;-2;-1;4;3
L1621;CF-3;65120 LIGHT;65120 - Light Lower Panel LF;2019-10-24 07:30:00.000;2019-10-28 16:30:00.000;2019-10-28 09:30:00.000;2019-10-31 13:10:00.000;-3;-2;4;3
L1621;CF-3;65400 LIGHT;65400 - Light Upper Panel RH;2019-10-15 07:30:00.000;2019-10-17 16:30:00.000;2019-10-17 10:00:00.000;2019-10-22 09:45:00.000;-3;-2;4;3
L1621;CF-3;65300 LIGHT;65300 - Light Upper Panel LF;2019-10-15 07:30:00.000;2019-10-17 16:30:00.000;2019-10-17 08:25:00.000;2019-10-22 13:20:00.000;-3;-2;4;3
L1621;CF-3;PRIM SELAGEM;1ª Selagem + Insp + Reparo;2019-12-09 07:30:00.000;2019-12-10 16:30:00.000;NULL;NULL;NULL;NULL;NULL;2
L1621;CF-3;COMPLEMENTAÇÃO;Complementação;2019-12-11 07:30:00.000;2019-12-18 16:30:00.000;NULL;NULL;NULL;NULL;NULL;6
L1621;CF-3;GATE B QUALIDADE;Gate B Qualidade;2019-12-19 07:30:00.000;2019-12-19 16:30:00.000;NULL;NULL;NULL;NULL;NULL;1
L1621;CF-3;GATE B PRODUÇÃO;Gate B Produção;2019-12-20 07:30:00.000;2019-12-20 16:30:00.000;NULL;NULL;NULL;NULL;NULL;1
L1621;CF-3;SELAGEM;Selagem;2019-12-23 07:30:00.000;2019-12-23 16:30:00.000;NULL;NULL;NULL;NULL;NULL;1
L1622;CF-1;COMPLEMENTAÇÃO;Complementação;2019-12-18 07:30:00.000;2020-01-08 16:30:00.000;NULL;NULL;NULL;NULL;NULL;15
L1622;CF-1;67080;67080 - Enquadramento Porta;2019-11-20 07:30:00.000;2019-11-22 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1622;CF-1;67120;67120 - Piso;2019-11-20 07:30:00.000;2019-11-28 16:30:00.000;NULL;NULL;NULL;NULL;NULL;7
L1622;CF-1;67061;67061 - Lateral Lower Right;2019-11-21 07:30:00.000;2019-11-25 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1622;CF-1;67065;67065 - Lateral Lower Right;2019-11-27 07:30:00.000;2019-11-29 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1622;CF-1;67051;67051 - Lateral Lower Left;2019-11-26 07:30:00.000;2019-11-28 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1622;CF-1;67030;67030 - Shell Lower;2019-12-02 07:30:00.000;2019-12-04 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1622;CF-1;67042;67042 - Lateral Upper LF;2019-11-25 07:30:00.000;2019-11-27 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1622;CF-1;67041;67041 - Lateral Lower RH;2019-11-26 07:30:00.000;2019-11-28 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1622;CF-1;67040;67040 - Shell Upper;2019-11-29 07:30:00.000;2019-12-03 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1622;CF-1;67010;67010 - Assy Junction;2019-12-05 07:30:00.000;2019-12-09 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1622;CF-1;INTERFACE;Interface ;2019-12-11 07:30:00.000;2019-12-13 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1622;CF-1;GATE A;Gate A;2019-12-11 07:30:00.000;2019-12-13 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1622;CF-3;"120; 180; 240; 300; 360; 400";PGV - Furação (120,180,240,300,360,400);2019-10-16 07:30:00.000;2019-10-18 16:30:00.000;2019-10-18 14:30:00.000;2019-10-21 15:00:00.000;-1;-2;2;3
L1622;CF-3;65420;65420 - Enquadramento Porta;2019-10-28 07:30:00.000;2019-10-30 16:30:00.000;2019-10-25 15:00:00.000;2019-10-29 14:30:00.000;1;1;3;3
L1622;CF-3;65480;65480 - Enquadramento Porta;2019-10-24 07:30:00.000;2019-10-28 16:30:00.000;2019-10-21 10:20:00.000;2019-10-23 10:00:00.000;3;3;3;3
L1622;CF-3;65540;65540 - Enquadramento Porta;2019-10-24 07:30:00.000;2019-10-28 16:30:00.000;2019-10-23 11:00:00.000;2019-10-25 14:50:00.000;1;1;3;3
L1622;CF-3;65600;65600 - Piso;2019-11-06 07:30:00.000;2019-11-08 16:30:00.000;2019-11-07 13:00:00.000;2019-11-12 14:30:00.000;-2;-1;4;3
L1622;CF-3;65660;65660 - Piso;2019-11-06 07:30:00.000;2019-11-08 16:30:00.000;2019-11-11 08:00:00.000;2019-11-13 16:30:00.000;-3;-3;3;3
L1622;CF-3;65180 LIGHT;65180 - Light Lower Panel;2019-10-21 07:30:00.000;2019-10-23 16:30:00.000;2019-10-24 09:55:00.000;2019-10-29 16:20:00.000;-4;-3;4;3
L1622;CF-3;65240 LIGHT;65240 - Light Lower Panel RH;2019-10-28 07:30:00.000;2019-10-30 16:30:00.000;2019-10-25 15:50:00.000;2019-10-30 16:30:00.000;0;1;4;3
L1622;CF-3;65120 LIGHT;65120 - Light Lower Panel LF;2019-10-31 07:30:00.000;2019-11-04 16:30:00.000;2019-10-31 13:30:00.000;2019-11-05 13:30:00.000;-1;0;3;2
L1622;CF-3;65400 LIGHT;65400 - Light Upper Panel RH;2019-10-22 07:30:00.000;2019-10-24 16:30:00.000;2019-10-22 10:00:00.000;2019-10-25 08:00:00.000;-1;0;4;3
L1622;CF-3;65300 LIGHT;65300 - Light Upper Panel LF;2019-10-22 07:30:00.000;2019-10-24 16:30:00.000;2019-10-22 13:30:00.000;2019-10-25 16:00:00.000;-1;0;4;3
L1622;CF-3;65180;65180 - Lower Panel;2019-10-24 07:30:00.000;2019-10-28 16:30:00.000;2019-10-30 08:15:00.000;2019-11-01 10:30:00.000;-4;-4;3;3
L1622;CF-3;65720;65720 - Lower Fuselage;2019-10-29 07:30:00.000;2019-10-31 16:30:00.000;2019-11-01 10:50:00.000;2019-11-05 15:00:00.000;-3;-3;2;3
L1622;CF-3;65240;65240 - Lower Panel RH;2019-10-31 07:30:00.000;2019-11-04 16:30:00.000;2019-11-01 10:10:00.000;2019-11-07 11:10:00.000;-3;-1;4;2
L1622;CF-3;65110;65110 - Lateral LowerRH;2019-11-05 07:30:00.000;2019-11-12 16:30:00.000;2019-11-11 15:00:00.000;NULL;NULL;-4;NULL;6
L1622;CF-3;65120;65120 - Lower Panel LF;2019-11-06 07:30:00.000;2019-11-08 16:30:00.000;2019-11-07 07:30:00.000;2019-11-11 14:00:00.000;-1;-1;3;3
L1622;CF-3;65900;65900 - Shell Lower;2019-11-14 07:30:00.000;2019-11-22 16:30:00.000;NULL;NULL;NULL;NULL;NULL;6
L1622;CF-3;65400;65400 - Upper Panel;2019-10-28 07:30:00.000;2019-10-30 16:30:00.000;2019-11-08 13:20:00.000;2019-11-13 09:00:00.000;-10;-9;4;3
L1622;CF-3;65360;65360 - Upper Panel RH;2019-10-28 07:30:00.000;2019-10-30 16:30:00.000;2019-10-23 10:00:00.000;2019-10-28 09:00:00.000;2;3;4;3
L1622;CF-3;65300;65300 - Upper Panel LF;2019-10-28 07:30:00.000;2019-10-30 16:30:00.000;2019-11-06 08:25:00.000;2019-11-08 16:30:00.000;-7;-7;3;3
L1622;CF-3;65780;65780 - Lateral Upper LF;2019-11-01 07:30:00.000;2019-11-05 16:30:00.000;2019-11-11 10:00:00.000;2019-11-14 10:25:00.000;-7;-6;4;2
L1622;CF-3;65840;65840 - Lateral Upper RH;2019-11-01 07:30:00.000;2019-11-05 16:30:00.000;2019-11-14 11:00:00.000;NULL;NULL;-9;NULL;2
L1622;CF-3;65960;65960 - Shell Upper;2019-11-11 07:30:00.000;2019-11-19 16:30:00.000;NULL;NULL;NULL;NULL;NULL;6
L1622;CF-3;66000;66000 - Assy Junction;2019-11-25 07:30:00.000;2019-12-02 16:30:00.000;NULL;NULL;NULL;NULL;NULL;6
L1622;CF-3;INTERFACE;86640/86630 - Interface Porta;2019-12-04 07:30:00.000;2019-12-06 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1622;CF-3;GATE A;Gate A;2019-12-09 07:30:00.000;2019-12-11 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1622;CF-3;PRIM SELAGEM;1ª Selagem + Insp + Reparo;2019-12-16 07:30:00.000;2019-12-17 16:30:00.000;NULL;NULL;NULL;NULL;NULL;2
L1622;CF-3;COMPLEMENTAÇÃO;Complementação;2019-12-18 07:30:00.000;2020-01-07 16:30:00.000;NULL;NULL;NULL;NULL;NULL;14
L1623;CF-1;67080;67080 - Enquadramento Porta;2019-11-27 07:30:00.000;2019-11-29 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1623;CF-1;67120;67120 - Piso;2019-11-27 07:30:00.000;2019-12-05 16:30:00.000;NULL;NULL;NULL;NULL;NULL;7
L1623;CF-1;67061;67061 - Lateral Lower Right;2019-11-28 07:30:00.000;2019-12-02 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1623;CF-1;67065;67065 - Lateral Lower Right;2019-12-04 07:30:00.000;2019-12-06 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1623;CF-1;67051;67051 - Lateral Lower Left;2019-12-03 07:30:00.000;2019-12-05 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1623;CF-1;67030;67030 - Shell Lower;2019-12-09 07:30:00.000;2019-12-11 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1623;CF-1;67042;67042 - Lateral Upper LF;2019-12-02 07:30:00.000;2019-12-04 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1623;CF-1;67041;67041 - Lateral Lower RH;2019-12-03 07:30:00.000;2019-12-05 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1623;CF-1;67040;67040 - Shell Upper;2019-12-06 07:30:00.000;2019-12-10 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1623;CF-1;67010;67010 - Assy Junction;2019-12-12 07:30:00.000;2019-12-16 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1623;CF-1;INTERFACE;Interface ;2019-12-18 07:30:00.000;2019-12-20 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1623;CF-1;GATE A;Gate A;2019-12-18 07:30:00.000;2019-12-20 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1623;CF-3;65180;65180 - Lower Panel;2019-10-31 07:30:00.000;2019-11-04 16:30:00.000;2019-11-05 15:30:00.000;2019-11-07 14:00:00.000;-3;-3;3;2
L1623;CF-3;65720;65720 - Lower Fuselage;2019-11-05 07:30:00.000;2019-11-07 16:30:00.000;2019-11-07 14:20:00.000;2019-11-11 14:00:00.000;-2;-2;3;3
L1623;CF-3;65240;65240 - Lower Panel RH;2019-11-07 07:30:00.000;2019-11-11 16:30:00.000;2019-11-07 13:00:00.000;2019-11-13 16:00:00.000;-2;0;5;3
L1623;CF-3;65110;65110 - Lateral LowerRH;2019-11-12 07:30:00.000;2019-11-20 16:30:00.000;NULL;NULL;NULL;NULL;NULL;6
L1623;CF-3;65120;65120 - Lower Panel LF;2019-11-13 07:30:00.000;2019-11-18 16:30:00.000;2019-11-12 13:00:00.000;NULL;NULL;1;NULL;3
L1623;CF-3;65900;65900 - Shell Lower;2019-11-22 07:30:00.000;2019-11-29 16:30:00.000;NULL;NULL;NULL;NULL;NULL;6
L1623;CF-3;65400;65400 - Upper Panel;2019-11-04 07:30:00.000;2019-11-06 16:30:00.000;2019-11-13 14:40:00.000;NULL;NULL;-7;NULL;3
L1623;CF-3;65360;65360 - Upper Panel RH;2019-11-04 07:30:00.000;2019-11-06 16:30:00.000;2019-10-31 10:00:00.000;2019-11-05 16:00:00.000;1;2;3;3
L1623;CF-3;65300;65300 - Upper Panel LF;2019-11-04 07:30:00.000;2019-11-06 16:30:00.000;2019-11-11 08:00:00.000;2019-11-13 16:00:00.000;-5;-5;3;3
L1623;CF-3;65780;65780 - Lateral Upper LF;2019-11-08 07:30:00.000;2019-11-12 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1623;CF-3;65840;65840 - Lateral Upper RH;2019-11-08 07:30:00.000;2019-11-12 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1623;CF-3;65960;65960 - Shell Upper;2019-11-19 07:30:00.000;2019-11-26 16:30:00.000;NULL;NULL;NULL;NULL;NULL;6
L1623;CF-3;66000;66000 - Assy Junction;2019-12-02 07:30:00.000;2019-12-09 16:30:00.000;NULL;NULL;NULL;NULL;NULL;6
L1623;CF-3;INTERFACE;86640/86630 - Interface Porta;2019-12-11 07:30:00.000;2019-12-13 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1623;CF-3;GATE A;Gate A;2019-12-16 07:30:00.000;2019-12-18 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1623;CF-3;"120; 180; 240; 300; 360; 400";PGV - Furação (120,180,240,300,360,400);2019-10-23 07:30:00.000;2019-10-25 16:30:00.000;2019-10-25 11:00:00.000;2019-10-28 10:30:00.000;-1;-2;2;3
L1623;CF-3;65420;65420 - Enquadramento Porta;2019-11-04 07:30:00.000;2019-11-06 16:30:00.000;2019-10-31 11:30:00.000;2019-11-01 16:30:00.000;3;2;2;3
L1623;CF-3;65480;65480 - Enquadramento Porta;2019-10-31 07:30:00.000;2019-11-04 16:30:00.000;2019-10-30 08:50:00.000;2019-11-01 10:00:00.000;1;1;3;2
L1623;CF-3;65540;65540 - Enquadramento Porta;2019-10-31 07:30:00.000;2019-11-04 16:30:00.000;2019-10-29 15:00:00.000;2019-10-31 11:20:00.000;2;2;3;2
L1623;CF-3;65600;65600 - Piso;2019-11-13 07:30:00.000;2019-11-18 16:30:00.000;2019-11-13 09:00:00.000;NULL;NULL;0;NULL;3
L1623;CF-3;65660;65660 - Piso;2019-11-13 07:30:00.000;2019-11-18 16:30:00.000;2019-11-12 07:30:00.000;NULL;NULL;1;NULL;3
L1623;CF-3;65180 LIGHT;65180 - Light Lower Panel;2019-10-28 07:30:00.000;2019-10-30 16:30:00.000;2019-10-29 16:30:00.000;2019-11-05 07:30:00.000;-4;-1;5;3
L1623;CF-3;65240 LIGHT;65240 - Light Lower Panel RH;2019-11-04 07:30:00.000;2019-11-06 16:30:00.000;2019-10-30 16:40:00.000;2019-11-05 10:55:00.000;1;3;4;3
L1623;CF-3;65120 LIGHT;65120 - Light Lower Panel LF;2019-11-07 07:30:00.000;2019-11-11 16:30:00.000;2019-11-05 13:50:00.000;2019-11-08 16:30:00.000;1;2;4;3
L1623;CF-3;65400 LIGHT;65400 - Light Upper Panel RH;2019-10-29 07:30:00.000;2019-10-31 16:30:00.000;2019-10-25 11:00:00.000;2019-10-28 16:00:00.000;3;2;2;3
L1623;CF-3;65300 LIGHT;65300 - Light Upper Panel LF;2019-10-29 07:30:00.000;2019-10-31 16:30:00.000;2019-10-25 16:30:00.000;2019-10-31 15:00:00.000;0;2;5;3
L1623;CF-3;PRIM SELAGEM;1ª Selagem + Insp + Reparo;2019-12-23 07:30:00.000;2020-01-06 16:30:00.000;NULL;NULL;NULL;NULL;NULL;10
L1624;CF-1;67080;67080 - Enquadramento Porta;2019-12-04 07:30:00.000;2019-12-06 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1624;CF-1;67120;67120 - Piso;2019-12-04 07:30:00.000;2019-12-12 16:30:00.000;NULL;NULL;NULL;NULL;NULL;7
L1624;CF-1;67061;67061 - Lateral Lower Right;2019-12-05 07:30:00.000;2019-12-09 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1624;CF-1;67065;67065 - Lateral Lower Right;2019-12-11 07:30:00.000;2019-12-13 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
L1624;CF-1;67051;67051 - Lateral Lower Left;2019-12-10 07:30:00.000;2019-12-12 16:30:00.000;NULL;NULL;NULL;NULL;NULL;3
